Date,PER,PBR
2024-02-05,42.1070,9.2065
2024-02-06,43.0465,9.4119
2024-02-07,43.6233,9.5380
2024-02-08,44.0837,9.6387
2024-02-09,45.0163,9.8426
2024-02-12,43.7512,9.5660
2024-02-13,42.7953,9.3570
2024-02-14,43.8860,9.5955
2024-02-15,46.6163,10.1924
2024-02-16,46.5000,10.1670
2024-02-20,45.0605,9.8522
2024-02-21,45.2953,9.9036
2024-02-22,45.9093,10.0378
2024-02-23,44.6442,9.7612
2024-02-26,46.3721,10.1390
2024-02-27,46.4488,10.1558
2024-02-28,46.9860,10.2733
2024-02-29,46.9488,10.2651
2024-03-01,47.1256,10.3038
2024-03-04,43.7535,9.5665
2024-03-05,42.0326,9.1902
2024-03-06,41.0558,8.9766
2024-03-07,41.5465,9.0839
2024-03-08,40.7767,8.9156
2024-03-11,41.3419,9.0392
2024-03-12,41.2884,9.0275
2024-03-13,39.4140,8.6177
2024-03-14,37.7907,8.2627
2024-03-15,38.0395,8.3171
2024-03-18,40.4186,8.8373
2024-03-19,39.8419,8.7112
2024-03-20,40.8512,8.9319
2024-03-21,40.1907,8.7875
2024-03-22,39.7279,8.6863
2024-03-25,40.1465,8.7778
2024-03-26,41.3186,9.0341
2024-03-27,41.8209,9.1439
2024-03-28,40.8814,8.9385
2024-04-01,40.7488,8.9095
2024-04-02,38.7512,8.4727
2024-04-03,39.1581,8.5617
2024-04-04,39.7930,8.7005
2024-04-05,38.3488,8.3848
2024-04-08,40.2279,8.7956
2024-04-09,41.1349,8.9939
2024-04-10,39.9442,8.7336
2024-04-11,40.6047,8.8780
2024-04-12,39.7791,8.6975
2024-04-15,37.5535,8.2109
2024-04-16,36.5372,7.9887
2024-04-17,36.1512,7.9043
2024-04-18,34.8674,7.6236
2024-04-19,34.1977,7.4771
2024-04-22,33.0349,7.2229
2024-04-23,33.6465,7.3566
2024-04-24,68.1218,8.0317
2024-04-25,71.5042,8.4305
2024-04-26,70.7101,8.3369
2024-04-29,81.5336,9.6130
2024-04-30,77.0084,9.0794
2024-05-01,75.6261,8.9165
2024-05-02,75.6345,8.9174
2024-05-03,76.1303,8.9759
2024-05-06,77.6303,9.1528
2024-05-07,74.7101,8.8085
2024-05-08,73.4118,8.6554
2024-05-09,72.2563,8.5192
2024-05-10,70.7857,8.3458
2024-05-13,72.2227,8.5152
2024-05-14,74.6008,8.7956
2024-05-15,73.1050,8.6192
2024-05-16,73.4622,8.6613
2024-05-17,74.5630,8.7911
2024-05-20,73.5084,8.6668
2024-05-21,78.4034,9.2439
2024-05-22,75.6765,8.9224
2024-05-23,73.0000,8.6068
2024-05-24,75.3109,8.8793
2024-05-28,74.2647,8.7559
2024-05-29,74.0294,8.7282
2024-05-30,75.1218,8.8570
2024-05-31,74.8235,8.8218
2024-06-03,74.0714,8.7332
2024-06-04,73.4328,8.6579
2024-06-05,73.5294,8.6693
2024-06-06,74.7647,8.8149
2024-06-07,74.5714,8.7921
2024-06-10,73.0210,8.6093
2024-06-11,71.7059,8.4543
2024-06-12,74.4916,8.7827
2024-06-13,76.6681,9.0393
2024-06-14,74.7941,8.8184
2024-06-17,78.7563,9.2855
2024-06-18,77.6723,9.1577
2024-06-20,76.2899,8.9947
2024-06-21,76.8950,9.0661
2024-06-24,76.7143,9.0448
2024-06-25,78.7185,9.2811
2024-06-26,82.5084,9.7279
2024-06-27,82.9496,9.7799
2024-06-28,83.1429,9.8027
2024-07-01,88.1765,10.3962
2024-07-02,97.1681,11.4563
2024-07-03,103.5252,12.2058
2024-07-05,105.6807,12.4599
2024-07-08,106.2773,12.5303
2024-07-09,110.2227,12.9955
2024-07-10,110.6134,13.0415
2024-07-11,101.2731,11.9403
2024-07-12,104.2983,12.2970
2024-07-15,106.1513,12.5154
2024-07-16,107.7983,12.7096
2024-07-17,104.4118,12.3103
2024-07-18,104.7185,12.3465
2024-07-19,100.5042,11.8496
2024-07-22,105.6765,12.4595
2024-07-23,103.5210,12.2053
2024-07-24,104.3430,10.3811
2024-07-25,106.4010,10.5858
2024-07-26,106.1836,10.5642
2024-07-29,112.1256,11.1554
2024-07-30,107.5459,10.6997
2024-07-31,112.1111,11.1539
2024-08-01,104.7633,10.4229
2024-08-02,100.3237,9.9812
2024-08-05,96.0773,9.5587
2024-08-06,96.9275,9.6433
2024-08-07,92.6377,9.2165
2024-08-08,96.0580,9.5568
2024-08-09,96.6184,9.6126
2024-08-12,95.4058,9.4919
2024-08-13,100.4010,9.9889
2024-08-14,97.2850,9.6789
2024-08-15,103.4493,10.2922
2024-08-16,104.4058,10.3873
2024-08-19,107.5942,10.7046
2024-08-20,106.8116,10.6267
2024-08-21,107.8599,10.7310
2024-08-22,101.7681,10.1249
2024-08-23,106.4348,10.5892
2024-08-26,103.0000,10.2475
2024-08-27,101.0676,10.0552
2024-08-28,99.3961,9.8889
2024-08-29,99.6522,9.9144
2024-08-30,103.4348,10.2907
2024-09-03,101.7391,10.1220
2024-09-04,105.9952,10.5455
2024-09-05,111.1932,11.0626
2024-09-06,101.8019,10.1283
2024-09-09,104.4783,10.3945
2024-09-10,109.2609,10.8704
2024-09-11,110.2077,10.9646
2024-09-12,111.0193,11.0453
2024-09-13,111.2512,11.0684
2024-09-16,109.5556,10.8997
2024-09-17,110.0821,10.9521
2024-09-18,109.7585,10.9199
2024-09-19,117.8357,11.7235
2024-09-20,115.0966,11.4510
2024-09-23,120.7729,12.0157
2024-09-24,122.8357,12.2209
2024-09-25,124.1643,12.3531
2024-09-26,122.8116,12.2185
2024-09-27,125.8261,12.5184
2024-09-30,126.3913,12.5747
2024-10-01,124.6473,12.4012
2024-10-02,120.2995,11.9686
2024-10-03,116.2609,11.5668
2024-10-04,120.8116,12.0196
2024-10-07,116.3430,11.5750
2024-10-08,118.1159,11.7514
2024-10-09,116.4493,11.5855
2024-10-10,115.3478,11.4760
2024-10-11,105.2174,10.4681
2024-10-14,105.8744,10.5335
2024-10-15,106.0725,10.5532
2024-10-16,106.9227,10.6377
2024-10-17,106.7101,10.6166
2024-10-18,106.6184,10.6075
2024-10-21,105.7246,10.5186
2024-10-22,105.2995,10.4763
2024-10-23,103.2126,10.2686
2024-10-24,136.3770,11.9569
2024-10-25,140.9372,12.3567
2024-10-28,137.4398,12.0501
2024-10-29,135.8743,11.9128
2024-10-30,134.8429,11.8224
2024-10-31,130.8115,11.4689
2024-11-01,130.3560,11.4290
2024-11-04,127.1414,11.1471
2024-11-05,131.6440,11.5419
2024-11-06,151.0628,13.2445
2024-11-07,155.4503,13.6291
2024-11-08,168.1780,14.7450
2024-11-11,183.2461,16.0661
2024-11-12,171.9843,15.0788
2024-11-13,172.9005,15.1591
2024-11-14,162.9215,14.2842
2024-11-15,167.9162,14.7221
2024-11-18,177.3508,15.5493
2024-11-19,181.1518,15.8825
2024-11-20,179.0733,15.7003
2024-11-21,177.8220,15.5906
2024-11-22,184.5864,16.1836
2024-11-25,177.2723,15.5424
2024-11-26,177.0838,15.5259
2024-11-27,174.2880,15.2807
2024-11-29,180.7120,15.8440
2024-12-02,186.9581,16.3916
2024-12-03,183.9895,16.1313
2024-12-04,187.3979,16.4301
2024-12-05,193.4503,16.9608
2024-12-06,203.7801,17.8665
2024-12-09,204.0785,17.8926
2024-12-10,209.9424,18.4067
2024-12-11,222.3927,19.4983
2024-12-12,218.9005,19.1921
2024-12-13,228.3927,20.0244
2024-12-16,242.4188,21.2541
2024-12-17,251.2356,22.0271
2024-12-18,230.4346,20.2034
2024-12-19,228.3613,20.0216
2024-12-20,220.4503,19.3280
2024-12-23,225.4450,19.7659
2024-12-24,242.0314,21.2202
2024-12-26,237.7644,20.8460
2024-12-27,226.0000,19.8146
2024-12-30,218.5393,19.1605
2024-12-31,211.4346,18.5376
2025-01-02,198.5759,17.4102
2025-01-03,214.8901,18.8405
2025-01-06,215.2094,18.8685
2025-01-07,206.4712,18.1024
2025-01-08,206.7749,18.1290
2025-01-10,206.6702,18.1198
2025-01-13,211.1571,18.5132
2025-01-14,207.5183,18.1942
2025-01-15,224.1990,19.6567
2025-01-16,216.6597,18.9957
2025-01-17,223.2984,19.5777
2025-01-21,222.0262,19.4662
2025-01-22,217.3351,19.0549
2025-01-23,215.9058,18.9296
2025-01-24,212.8691,18.6633
2025-01-27,207.9319,18.2305
2025-01-28,208.4241,18.2736
2025-01-29,203.7173,17.8610
2025-01-30,196.2157,17.6581
2025-01-31,198.3333,17.8487
2025-02-03,188.0784,16.9258
2025-02-04,192.2598,17.3021
2025-02-05,185.3775,16.6828
2025-02-06,183.4902,16.5129
2025-02-07,177.2647,15.9527
2025-02-10,171.9265,15.4723
2025-02-11,161.0294,14.4916
2025-02-12,164.9559,14.8450
2025-02-13,174.4804,15.7021
2025-02-14,174.4314,15.6977
2025-02-18,173.5833,15.6214
2025-02-19,176.7451,15.9059
2025-02-20,173.7255,15.6342
2025-02-21,165.5882,14.9019
2025-02-24,162.0245,14.5811
2025-02-25,148.4314,13.3579
2025-02-26,142.5490,12.8285
2025-02-27,138.2108,12.4381
2025-02-28,143.6176,12.9247
2025-03-03,139.5343,12.5572
2025-03-04,133.3529,12.0009
2025-03-05,136.8137,12.3123
2025-03-06,129.1422,11.6220
2025-03-07,128.7598,11.5875
2025-03-10,108.8971,9.8000
2025-03-11,113.0294,10.1719
2025-03-12,121.6127,10.9444
2025-03-13,117.9804,10.6175
2025-03-14,122.5392,11.0277
2025-03-17,116.6716,10.4997
2025-03-18,110.4461,9.9394
2025-03-19,115.6176,10.4048
2025-03-20,115.8137,10.4225
2025-03-21,121.9167,10.9717
2025-03-24,136.4657,12.2810
2025-03-25,141.2451,12.7111
2025-03-26,133.3627,12.0018
2025-03-27,133.8873,12.0490
2025-03-28,129.1912,11.6264
2025-03-31,127.0392,11.4327
2025-04-01,131.5980,11.8430
2025-04-02,138.6078,12.4738
2025-04-03,131.0196,11.7909
2025-04-04,117.3676,10.5623
2025-04-07,114.3578,10.2915
2025-04-08,108.7549,9.7872
2025-04-09,133.4314,12.0080
2025-04-10,123.7255,11.1345
2025-04-11,123.6814,11.1305
2025-04-14,123.7010,11.1323
2025-04-15,124.5637,11.2099
2025-04-16,118.4069,10.6558
2025-04-17,118.3186,10.6479
2025-04-21,111.5196,10.0360
2025-04-22,116.6520,10.4979
2025-04-23,167.1600,10.8184
2025-04-24,173.0067,11.1967
2025-04-25,189.9667,12.2944
2025-04-28,190.5867,12.3345
2025-04-29,194.6867,12.5998
2025-04-30,188.1067,12.1740
2025-05-01,187.0133,12.1032
2025-05-02,191.4733,12.3919
2025-05-05,186.8400,12.0920
2025-05-06,183.5667,11.8802
2025-05-07,184.1467,11.9177
2025-05-08,189.8800,12.2888
2025-05-09,198.8400,12.8686
2025-05-12,212.2533,13.7367
2025-05-13,222.7133,14.4137
2025-05-14,231.7867,15.0009
2025-05-15,228.5467,14.7912
2025-05-16,233.3200,15.1001
2025-05-19,228.0600,14.7597
2025-05-20,229.2133,14.8344
2025-05-21,223.0800,14.4374
2025-05-22,227.3600,14.7144
2025-05-23,226.2267,14.6411
2025-05-27,241.9267,15.6571
2025-05-28,237.9333,15.3987
2025-05-29,238.9533,15.4647
2025-05-30,230.9733,14.9483
2025-06-02,228.4600,14.7856
2025-06-03,229.5133,14.8538
2025-06-04,221.3667,14.3265
2025-06-05,189.8000,12.2836
2025-06-06,196.7600,12.7340
2025-06-09,205.7200,13.3139
2025-06-10,217.3933,14.0694
2025-06-11,217.6200,14.0841
2025-06-12,212.7400,13.7682
2025-06-13,216.8733,14.0357
2025-06-16,219.4200,14.2005
2025-06-17,210.9000,13.6491
2025-06-18,214.7000,13.8951
2025-06-20,214.7733,13.8998
2025-06-23,232.4533,15.0440
2025-06-24,226.9800,14.6898
2025-06-25,218.3667,14.1324
2025-06-26,217.1867,14.0560
2025-06-27,215.7533,13.9632
2025-06-30,211.7733,13.7057
2025-07-01,200.4733,12.9743
2025-07-02,210.4333,13.6189
2025-07-03,210.2333,13.6060
2025-07-07,195.9600,12.6822
2025-07-08,198.5400,12.8492
2025-07-09,197.2533,12.7660
2025-07-10,206.5800,13.3696
2025-07-11,209.0067,13.5266
2025-07-14,211.2667,13.6729
2025-07-15,207.1867,13.4088
2025-07-16,214.4467,13.8787
2025-07-17,212.9400,13.7812
2025-07-18,219.7667,14.2230
2025-07-21,218.9933,14.1729
2025-07-22,221.4067,14.3291
2025-07-23,221.7067,14.3485
2025-07-24,204.8993,12.7368
2025-07-25,212.1208,13.1857
2025-07-28,218.5168,13.5832
2025-07-29,215.5705,13.4001
2025-07-30,214.1208,13.3100
2025-07-31,206.8926,12.8607
2025-08-01,203.1074,12.6254
2025-08-04,207.5570,12.9020
2025-08-05,207.1946,12.8794
2025-08-06,214.7047,13.3463
2025-08-07,216.2886,13.4447
2025-08-08,221.2416,13.7526
2025-08-11,227.5369,14.1439
2025-08-12,228.7517,14.2194
2025-08-13,227.7718,14.1585
2025-08-14,225.2215,14.0000
2025-08-15,221.8523,13.7906
2025-08-18,224.9396,13.9825
2025-08-19,221.0134,13.7384
2025-08-20,217.3826,13.5127
2025-08-21,214.8389,13.3546
2025-08-22,228.1946,14.1848
2025-08-25,232.6174,14.4597
2025-08-26,236.0201,14.6713
2025-08-27,234.6309,14.5849
2025-08-28,232.2013,14.4339
2025-08-29,224.0738,13.9287
2025-09-02,221.0470,13.7405
2025-09-03,224.2215,13.9378
2025-09-04,227.2013,14.1231
2025-09-05,235.4631,14.6366
2025-09-08,232.4832,14.4514
2025-09-09,232.8658,14.4752
2025-09-10,233.4161,14.5094
2025-09-11,247.5235,15.3863
2025-09-12,265.7315,16.5181
2025-09-15,275.1946,17.1064
2025-09-16,282.9664,17.5895
2025-09-17,285.8121,17.7664
2025-09-18,279.7651,17.3905
2025-09-19,285.9530,17.7751
2025-09-22,291.4161,18.1147
2025-09-23,285.8054,17.7660
2025-09-24,297.1745,18.4727
2025-09-25,284.1544,17.6633
2025-09-26,295.5705,18.3730
2025-09-29,297.4564,18.4902
2025-09-30,298.4698,18.5532
2025-10-01,308.3624,19.1681
2025-10-02,292.6174,18.1894
2025-10-03,288.4765,17.9320
2025-10-06,304.1946,18.9091
2025-10-07,290.6644,18.0680
2025-10-08,294.4228,18.3016
2025-10-09,292.3087,18.1702
2025-10-10,277.5101,17.2503
2025-10-13,292.5503,18.1852
2025-10-14,288.0805,17.9074
2025-10-15,292.0470,18.1539
2025-10-16,287.7517,17.8869
2025-10-17,294.8389,18.3275
2025-10-20,300.2886,18.6663
2025-10-21,297.0470,18.4647
2025-10-22,294.6107,18.3133
2025-10-23,307.5205,18.6723
2025-10-24,297.0685,18.0377
2025-10-27,309.8767,18.8154
2025-10-28,315.4452,19.1535
2025-10-29,316.1027,19.1934
2025-10-30,301.4384,18.3030
2025-10-31,312.7123,18.9876
2025-11-03,320.8014,19.4787
2025-11-04,304.2877,18.4760
2025-11-05,316.4863,19.2167
2025-11-06,305.4178,18.5447
2025-11-07,294.1918,17.8630
2025-11-10,304.9521,18.5164
2025-11-11,301.1096,18.2831
2025-11-12,294.9315,17.9079
2025-11-13,275.3356,16.7181
2025-11-14,276.9521,16.8162
2025-11-17,280.0822,17.0063
2025-11-18,274.8288,16.6873
2025-11-19,276.7055,16.8013
2025-11-20,270.7055,16.4370
2025-11-21,267.8699,16.2648
2025-11-24,286.1507,17.3748
2025-11-25,287.2603,17.4421
2025-11-26,292.1781,17.7408
2025-11-28,294.6370,17.8901
2025-12-01,294.6164,17.8888
2025-12-02,294.0000,17.8514
2025-12-03,305.9863,18.5792
2025-12-04,311.3219,18.9031
2025-12-05,311.6438,18.9227
2025-12-08,301.0822,18.2814
2025-12-09,304.9110,18.5139
2025-12-10,309.2123,18.7751
2025-12-11,306.0890,18.5854
2025-12-12,314.3562,19.0874
2025-12-15,325.5548,19.7674
2025-12-16,335.5342,20.3733
2025-12-17,320.0411,19.4326
2025-12-18,331.0753,20.1026
2025-12-19,329.5890,20.0123
2025-12-22,334.7466,20.3255
2025-12-23,332.5753,20.1936
2025-12-24,332.4658,20.1870
2025-12-26,325.4726,19.7624
2025-12-29,314.8219,19.1157
2025-12-30,311.2534,18.8990
2025-12-31,308.0274,18.7031
2026-01-02,300.0479,18.2186
2026-01-05,309.3630,18.7842
2026-01-06,296.5479,18.0061
2026-01-07,295.4863,17.9416
2026-01-08,298.4932,18.1242
2026-01-09,304.8014,18.5072
2026-01-12,307.5068,18.6715
2026-01-13,306.3014,18.5983
2026-01-14,300.8219,18.2656
2026-01-15,300.3904,18.2394
2026-01-16,299.6575,18.1949
2026-01-20,287.1575,17.4359
2026-01-21,295.5068,17.9429
2026-01-22,307.7808,18.6881
2026-01-23,307.5753,18.6757
2026-01-26,298.0822,18.0992
2026-01-27,295.1370,17.9204
2026-01-28,295.5205,17.9437
2026-01-29,385.7037,19.0306
2026-01-30,398.5278,19.6633
2026-02-02,390.5648,19.2704
2026-02-03,390.7037,19.2773
2026-02-04,375.9352,18.5486
2026-02-05,367.7870,18.1466
2026-02-06,380.6574,18.7816
2026-02-09,386.4074,19.0653
2026-02-10,393.7130,19.4257
2026-02-11,396.5463,19.5655
2026-02-12,386.1759,19.0539
2026-02-13,386.5185,19.0708
2026-02-17,380.2130,18.7596
2026-02-18,380.8519,18.7912
2026-02-19,381.2130,18.8090
2026-02-20,381.3148,18.8140
2026-02-23,370.2130,18.2662
2026-02-24,379.0556,18.7025
2026-02-25,386.4815,19.0689
2026-02-26,378.3148,18.6660
2026-02-27,372.6944,18.3887
2026-03-02,373.4444,18.4257
2026-03-03,363.3611,17.9282
2026-03-04,375.8704,18.5454
2026-03-05,375.5093,18.5276
2026-03-06,367.3426,18.1246
2026-03-09,369.1481,18.2137
2026-03-10,369.6667,18.2393
2026-03-11,377.6111,18.6313
2026-03-12,365.7500,18.0460
2026-03-13,362.2222,17.8720
2026-03-16,366.2593,18.0712
2026-03-17,369.6944,18.2407
2026-03-18,363.6852,17.9442
2026-03-19,352.1296,17.3740
2026-03-20,340.7037,16.8103
2026-03-23,352.6389,17.3991
2026-03-24,354.6574,17.4987
2026-03-25,357.3611,17.6321
2026-03-26,344.5463,16.9999
2026-03-27,335.0278,16.5302
2026-03-30,328.9630,16.2310
2026-03-31,344.2130,16.9834
2026-04-01,353.0185,17.4179
2026-04-02,333.8796,16.4736
2026-04-06,326.6852,16.1186
2026-04-07,320.9722,15.8367
2026-04-08,317.8241,15.6814
2026-04-09,320.0185,15.7897
2026-04-10,323.1019,15.9418
2026-04-13,326.3148,16.1003
2026-04-14,337.2222,16.6385
2026-04-15,362.9167,17.9063
2026-04-16,360.0926,17.7669
2026-04-17,370.9444,18.3023
2026-04-20,363.4259,17.9314
2026-04-21,357.7963,17.6536
2026-04-22,358.8056,17.7034
2026-04-23,385.2784,16.6864
2026-04-24,387.9381,16.8015
2026-04-27,390.3814,16.9074
2026-04-28,387.6495,16.7890
2026-04-29,384.3299,16.6453
2026-04-30,393.4330,17.0395
2026-05-01,402.9072,17.4499
2026-05-04,404.6495,17.5253
2026-05-05,401.4124,17.3851
2026-05-06,411.0619,17.8030
2026-05-07,424.5258,18.3862
2026-05-08,441.5979,19.1255
2026-05-11,458.7629,19.8690
2026-05-12,446.8557,19.3533
2026-05-13,459.0412,19.8810
2026-05-14,457.0103,19.7931
2026-05-15,435.2990,18.8527
2026-05-18,422.6701,18.3058
2026-05-19,416.6082,18.0432
2026-05-20,430.1649,18.6304
2026-05-21,430.7732,18.6567
2026-05-22,439.1856,19.0211
2026-05-26,447.0000,19.3595
2026-05-27,453.9794,19.6618
2026-05-28,455.7732,19.7395
2026-05-29,449.2680,19.4577
2026-06-01,428.7423,18.5688
2026-06-02,436.8454,18.9197
2026-06-03,436.8041,18.9179
2026-06-04,431.3918,18.6835
2026-06-05,403.0928,17.4579
2026-06-08,421.5979,18.2593
2026-06-09,408.9485,17.7115
2026-06-10,393.3918,17.0377
2026-06-11,411.4948,17.8218
2026-06-12,419.0000,18.1468
2026-06-15,423.8660,18.3576
2026-06-16,417.1753,18.0678
2026-06-17,408.6392,17.6981
2026-06-18,412.8763,17.8816
2026-06-22,417.5773,18.0852
2026-06-23,393.4124,17.0386
2026-06-24,387.1443,16.7672
2026-06-25,386.7216,16.7489
2026-06-26,391.4536,16.9538
2026-06-29,424.5773,18.3884
2026-06-30,433.6082,18.7795
2026-07-01,438.4536,18.9894
2026-07-02,405.6186,17.5673
2026-07-06,432.7526,18.7425
2026-07-07,415.3608,17.9892
2026-07-08,406.2474,17.5945
2026-07-09,419.1237,18.1522
2026-07-10,420.3711,18.2062
2026-07-13,406.9691,17.6258
2026-07-14,408.4330,17.6892
2026-07-15,406.6598,17.6124
2026-07-16,403.1546,17.4606
2026-07-17,392.6186,17.0043
2026-07-20,381.0000,16.5011
2026-07-21,390.6495,16.9190
2026-07-22,385.5773,16.6993
2026-07-23,273.2393,14.5367
2026-07-24,267.5470,14.2339
2026-07-27,264.2906,14.0606
2026-07-28,262.7692,13.9797
2026-07-29,254.9744,13.5650
2026-07-30,263.9744,14.0438
2026-07-31,265.9915,14.1511
2026-08-03,275.2821,14.6454
2026-08-04,279.7863,14.8850
2026-08-05,274.8291,14.6213
2026-08-06,273.1026,14.5294
2026-08-07,280.8376,14.9410
2026-08-10,282.8034,15.0455
2026-08-11,284.4530,15.1333
2026-08-12,279.9231,14.8923
2026-08-13,290.5641,15.4584
2026-08-14,292.5385,15.5635
2026-08-17,290.0000,15.4284
2026-08-18,287.9231,15.3179
2026-08-19,300.1026,15.9659
