Date,Open,High,Low,Close,AdjClose,Volume
2023-03-02,20.1550,20.9750,20.1250,20.8800,20.6842,8872200
2023-03-03,21.1100,21.7550,21.0400,21.7300,21.5262,9703800
2023-03-06,21.9100,22.3400,21.7400,21.7600,21.5560,8407200
2023-03-07,21.7750,21.9050,21.1350,21.2250,21.0260,10278000
2023-03-08,21.2750,21.5150,21.0100,21.4450,21.2439,8041200
2023-03-09,21.4950,21.8700,20.5600,20.6600,20.4663,10255800
2023-03-10,20.6900,20.9150,19.9350,20.0850,19.8967,30820800
2023-03-13,19.8500,20.9150,19.6200,20.3900,20.1988,30307800
2023-03-14,20.8950,21.4050,20.7750,21.3300,21.1300,13031000
2023-03-15,20.9450,21.5950,20.7350,21.5400,21.3380,18626200
2023-03-16,21.3850,22.7200,21.2850,22.6650,22.4525,16590200
2023-03-17,22.6600,23.0100,22.1600,22.4400,22.2296,12643400
2023-03-20,22.3600,22.6500,22.0250,22.6050,22.3930,8176800
2023-03-21,22.8900,23.3150,22.6700,23.2350,23.0171,7240800
2023-03-22,23.2350,23.9800,22.5900,22.6000,22.3881,24747800
2023-03-23,23.1550,23.7850,22.7400,23.1500,22.9329,12797200
2023-03-24,23.0650,23.3200,22.7150,23.3050,23.0865,7752000
2023-03-27,23.4050,23.5700,22.8500,22.9700,22.7546,6827600
2023-03-28,22.9000,22.9000,22.3850,22.7400,22.5268,7862200
2023-03-29,23.2850,23.6550,23.1650,23.5750,23.3539,6727800
2023-03-30,23.9300,24.0850,23.7250,23.9900,23.7650,8303200
2023-03-31,24.0200,24.8150,23.9850,24.7850,24.5526,7233800
2023-04-03,24.4450,24.7000,24.2400,24.6600,24.4288,8188000
2023-04-04,24.7250,24.8800,24.3000,24.4950,24.2653,6524000
2023-04-05,24.3250,24.3550,23.7000,23.9850,23.7601,8331400
2023-04-06,23.7250,24.3800,23.5200,24.3300,24.1019,8803400
2023-04-10,23.8450,24.2800,23.5650,24.2750,24.0474,6597000
2023-04-11,24.2700,24.2700,23.8850,23.9650,23.7403,5338600
2023-04-12,24.2600,24.3400,23.4650,23.5300,23.3094,8870200
2023-04-13,23.7900,24.5100,23.7650,24.4500,24.2207,7159200
2023-04-14,24.1850,24.6200,23.8950,24.3450,24.1167,6523200
2023-04-17,24.2850,24.4350,23.9600,24.3700,24.1415,6663400
2023-04-18,24.7050,24.7700,24.1900,24.3850,24.1563,6720600
2023-04-19,24.0100,24.5150,23.9900,24.3550,24.1266,7118600
2023-04-20,23.8800,24.4250,23.7700,23.9800,23.7551,10049200
2023-04-21,23.9000,24.1350,23.6350,24.0100,23.7849,8053600
2023-04-24,23.9750,24.1800,23.5800,23.9050,23.6808,5432200
2023-04-25,23.6500,23.7550,22.9900,23.0100,22.7942,10007200
2023-04-26,23.5000,23.7350,23.2050,23.2700,23.0518,7649800
2023-04-27,23.8400,24.6100,23.7450,24.5350,24.3049,13067400
2023-04-28,24.4850,24.8750,24.3150,24.8700,24.6368,7154800
2023-05-01,24.8000,25.0200,24.6350,24.8050,24.5724,6884000
2023-05-02,24.7950,24.8400,24.0900,24.3600,24.1316,7979400
2023-05-03,24.4250,24.8300,24.0300,24.0600,23.8344,10127800
2023-05-04,24.0050,24.1700,23.7050,23.8750,23.6511,7362000
2023-05-05,24.2000,25.0050,24.1500,24.8750,24.6417,6692400
2023-05-08,24.7900,25.0450,24.6250,24.9900,24.7557,5566600
2023-05-09,24.7250,24.8600,24.6200,24.6750,24.4436,5099200
2023-05-10,25.0550,25.3400,24.6650,25.2100,24.9736,9513800
2023-05-11,25.2700,25.4400,25.0300,25.3600,25.1222,7098400
2023-05-12,25.4250,25.5050,24.8450,25.1750,24.9389,7470200
2023-05-15,25.2400,25.4750,25.0000,25.4450,25.2064,7146600
2023-05-16,25.3150,25.7600,25.3150,25.4900,25.2510,5980600
2023-05-17,25.6450,26.1950,25.4700,26.1150,25.8701,7689400
2023-05-18,26.1600,27.0950,26.1550,27.0550,26.8013,10012800
2023-05-19,27.0900,27.2050,26.7600,26.9350,26.6824,7781200
2023-05-22,26.8900,27.2700,26.8850,27.0950,26.8409,6917800
2023-05-23,26.8350,27.0100,26.3600,26.4150,26.1673,5407400
2023-05-24,26.1000,26.3400,25.8100,26.1350,25.8899,7873200
2023-05-25,27.3050,27.5950,26.9100,27.3900,27.1332,9238800
2023-05-26,27.5700,28.9250,27.5450,28.7950,28.5250,9572800
2023-05-30,29.5050,29.6950,28.8100,29.0400,28.7677,9288400
2023-05-31,28.7650,29.1100,28.4700,28.6600,28.3913,8536000
2023-06-01,28.6450,29.5750,28.4750,29.3700,29.0946,6621400
2023-06-02,29.6550,29.9900,29.3550,29.8000,29.5206,8838800
2023-06-05,29.7600,30.2650,29.6550,29.8350,29.5552,6077000
2023-06-06,29.7200,29.9800,29.4900,29.8250,29.5453,5470200
2023-06-07,29.8600,30.1900,28.6900,28.8000,28.5299,8243600
2023-06-08,28.8350,29.5700,28.7950,29.4950,29.2184,6031800
2023-06-09,29.7450,30.2450,29.4800,29.7100,29.4314,8509600
2023-06-12,30.0000,30.7300,29.8300,30.7250,30.4369,5299600
2023-06-13,31.2000,31.3250,30.6400,31.1750,30.8827,6533600
2023-06-14,31.1800,31.6800,30.6950,31.6300,31.3334,9163200
2023-06-15,31.4000,32.6300,31.2900,32.3600,32.0566,12554400
2023-06-16,32.7850,32.8100,31.8800,31.9400,31.6405,6792600
2023-06-20,31.6850,32.1000,31.3300,31.8650,31.5662,5751400
2023-06-21,31.6400,31.7150,30.8200,30.9950,30.7044,6789600
2023-06-22,30.7450,31.7200,30.6750,31.7100,31.4127,4765800
2023-06-23,30.9950,31.4700,30.7700,31.0700,30.7787,5761000
2023-06-26,30.9700,31.4500,30.2150,30.2350,29.9515,6571600
2023-06-27,30.5000,31.3800,30.3600,31.2650,30.9718,10757200
2023-06-28,30.9250,31.7100,30.9250,31.3700,31.0758,9968600
2023-06-29,31.3150,31.4100,30.9450,31.2300,30.9372,6941800
2023-06-30,31.8600,32.3650,31.8100,32.1900,31.8881,6290800
2023-07-03,32.2900,32.4400,32.1000,32.3450,32.0417,3440600
2023-07-05,32.0350,32.6200,32.0350,32.3200,32.0169,4058000
2023-07-06,31.6300,31.8850,31.2950,31.8200,31.5216,7080200
2023-07-07,31.7550,32.3250,31.5550,31.5900,31.2938,7112200
2023-07-10,31.5250,31.7250,31.1000,31.6300,31.3334,9980800
2023-07-11,31.6750,31.9900,31.3050,31.9200,31.6207,10915800
2023-07-12,32.6250,32.9550,32.2800,32.7300,32.4231,11074400
2023-07-13,33.2650,33.9550,33.1650,33.8050,33.4880,6168000
2023-07-14,33.8850,34.4650,33.6300,33.7900,33.4732,7406600
2023-07-17,33.9050,34.5700,33.8300,34.4050,34.0824,9326800
2023-07-18,34.2950,35.2200,33.9350,34.9800,34.6520,12493000
2023-07-19,35.1650,35.3700,34.7050,34.8900,34.5628,9836000
2023-07-20,34.3650,34.6450,33.1300,33.3100,32.9977,10129200
2023-07-21,33.7450,33.8750,33.0400,33.1050,32.7946,8124000
2023-07-24,33.2800,33.4500,32.8850,33.2100,32.8986,10284000
2023-07-25,33.3350,33.9500,33.3250,33.6700,33.3543,10330600
2023-07-26,33.4650,33.7300,33.0150,33.4350,33.1215,6982200
2023-07-27,34.3900,34.6750,33.0150,33.2500,32.9382,16236400
2023-07-28,33.9650,34.6350,33.8800,34.4550,34.1319,8282600
2023-07-31,34.5050,34.6950,34.2450,34.5150,34.1914,5744800
2023-08-01,34.2350,34.4500,33.9400,34.3200,33.9982,5208800
2023-08-02,33.6800,33.6800,32.5800,32.8000,32.4924,13333800
2023-08-03,32.3550,33.0500,32.3300,32.6800,32.3736,7784200
2023-08-04,33.0250,33.4300,32.2850,32.3650,32.0615,14143000
2023-08-07,32.6950,32.9250,32.2650,32.9150,32.6064,6114800
2023-08-08,32.4550,32.4600,31.7850,32.3400,32.0368,10888600
2023-08-09,32.3850,32.4150,31.4950,31.6200,31.3235,7037800
2023-08-10,32.1250,32.7150,31.4550,31.7250,31.4275,13651800
2023-08-11,31.2650,31.6150,31.0500,31.3100,31.0164,8892800
2023-08-14,31.1800,32.0250,31.0500,32.0200,31.7197,5633400
2023-08-15,31.8250,31.9700,31.2050,31.3250,31.0313,5414800
2023-08-16,31.2300,31.4900,30.6400,30.6450,30.3576,6374000
2023-08-17,30.8800,30.9350,29.9000,29.9600,29.6791,9601400
2023-08-18,29.3950,30.1000,29.3200,29.8800,29.5998,7514600
2023-08-21,30.1300,30.9600,30.0550,30.8500,30.5607,8257000
2023-08-22,31.2750,31.2800,30.6300,30.7550,30.4666,7614000
2023-08-23,30.9400,31.9000,30.9100,31.7150,31.4176,8116200
2023-08-24,32.3100,32.3200,30.3100,30.3200,30.0357,10530400
2023-08-25,30.4750,31.0950,29.8950,30.8150,30.5260,14986600
2023-08-28,31.3100,31.4150,30.8400,31.2800,30.9867,5851200
2023-08-29,31.2250,32.6850,31.1800,32.6200,32.3141,8184000
2023-08-30,32.6450,33.0800,32.4600,32.9800,32.6707,7393400
2023-08-31,32.9700,33.4550,32.9650,33.1400,32.8292,5388000
2023-09-01,33.5850,33.6450,32.8150,33.0950,32.7847,5922400
2023-09-05,32.9300,33.3700,32.7650,33.1550,32.8441,4413600
2023-09-06,33.0000,33.0650,32.2100,32.5700,32.2646,6877200
2023-09-07,31.7600,32.2150,31.5750,32.0800,31.7792,6219600
2023-09-08,32.0550,32.5550,31.9950,32.1550,31.8535,6527200
2023-09-11,32.6900,33.0100,32.3550,32.9150,32.6064,7382200
2023-09-12,32.6150,32.8500,32.1300,32.1850,31.8832,7969800
2023-09-13,32.2200,32.6950,32.0150,32.4200,32.1160,7316200
2023-09-14,32.7050,33.1000,32.3450,32.9350,32.6262,7829400
2023-09-15,32.6800,32.7550,31.6350,31.7800,31.4820,10794000
2023-09-18,31.6150,32.0450,31.5750,31.8600,31.5612,5146600
2023-09-19,31.6100,31.8400,31.1850,31.7200,31.4226,6375200
2023-09-20,31.9000,31.9500,30.7800,30.8000,30.5961,10784400
2023-09-21,30.1350,30.2750,29.6200,29.6350,29.4388,8599200
2023-09-22,29.9400,30.2900,29.5950,29.6600,29.4636,7559200
2023-09-25,29.4800,29.9400,29.3200,29.9250,29.7269,5793000
2023-09-26,29.4800,29.5700,28.8550,29.0150,28.8229,6881200
2023-09-27,29.2000,29.4700,28.5500,29.1700,28.9769,9552000
2023-09-28,28.9750,29.9750,28.8450,29.6300,29.4338,9031600
2023-09-29,30.1950,30.4350,29.4550,29.6750,29.4785,11351800
2023-10-02,29.6950,30.3850,29.6000,30.1500,29.9504,9423200
2023-10-03,29.7200,30.0950,28.8100,29.0850,28.8924,10531000
2023-10-04,29.2150,30.0100,29.1450,29.8700,29.6722,10016800
2023-10-05,29.8600,29.9100,29.0850,29.6750,29.4785,6617000
2023-10-06,29.1650,30.8550,29.0300,30.6550,30.4520,10872000
2023-10-09,30.2700,31.0650,30.0050,30.9750,30.7699,6528800
2023-10-10,31.0200,31.7600,30.9450,31.2950,31.0878,7793000
2023-10-11,31.5300,31.7850,31.2400,31.7500,31.5398,6928000
2023-10-12,31.8300,32.1300,31.0950,31.4950,31.2865,10319000
2023-10-13,31.6150,31.7150,30.4700,30.7150,30.5116,9706000
2023-10-16,30.9400,31.5800,30.9150,31.4200,31.2120,6193400
2023-10-17,30.7750,31.4800,30.4150,31.2050,30.9984,8118200
2023-10-18,30.7550,31.1350,30.1400,30.3250,30.1242,9828200
2023-10-19,30.5850,30.7900,29.6400,29.7800,29.5828,16464600
2023-10-20,29.7000,29.7850,28.8550,28.8950,28.7037,11697200
2023-10-23,28.6500,29.6450,28.3150,29.0500,28.8577,36769400
2023-10-24,29.3550,29.7400,29.0750,29.6300,29.4338,8863400
2023-10-25,29.1900,29.2350,28.0650,28.1600,27.9735,12723400
2023-10-26,27.9500,28.1050,26.8600,27.0750,26.8957,17080400
2023-10-27,27.4950,27.8750,27.1300,27.3350,27.1540,14958000
2023-10-30,27.7150,28.1450,27.5000,27.9250,27.7401,15122600
2023-10-31,27.9400,28.2600,27.5200,28.2100,28.0232,8014600
2023-11-01,28.3300,29.2650,28.3200,29.1900,28.9967,13525000
2023-11-02,29.9000,30.2500,29.7000,30.2250,30.0249,13622200
2023-11-03,30.4250,31.1350,30.3900,30.9250,30.7202,8676600
2023-11-06,31.0500,31.2550,30.7800,31.1650,30.9587,7315800
2023-11-07,31.3350,31.8950,31.1300,31.7450,31.5348,7065600
2023-11-08,31.8200,31.9200,31.3900,31.7950,31.5845,6037400
2023-11-09,31.8900,32.0850,31.1900,31.2900,31.0828,9564600
2023-11-10,31.5600,32.7000,31.4800,32.6600,32.4437,15628400
2023-11-13,32.3950,32.6450,32.1300,32.4650,32.2500,7899600
2023-11-14,33.5750,34.0200,33.4900,33.8500,33.6259,11581600
2023-11-15,34.1700,34.2750,33.6650,33.8950,33.6706,8840200
2023-11-16,33.7500,33.9850,33.5250,33.9550,33.7302,8899800
2023-11-17,33.8050,34.1350,33.6450,33.9500,33.7252,5736400
2023-11-20,33.9550,34.8900,33.9450,34.7800,34.5497,11375000
2023-11-21,34.4550,34.4900,34.0400,34.3350,34.1077,8832800
2023-11-22,34.7100,35.1500,34.4400,34.6300,34.4007,11136200
2023-11-24,34.5300,34.6450,34.3350,34.5100,34.2815,2595000
2023-11-27,34.4200,34.8000,34.2950,34.4500,34.2219,4448200
2023-11-28,34.3150,34.7250,34.2400,34.6200,34.3908,6934600
2023-11-29,35.0600,35.3150,34.4900,34.5400,34.3113,9940200
2023-11-30,34.5800,34.6500,33.8200,34.3550,34.1275,7866800
2023-12-01,34.1500,34.6500,33.8650,34.5550,34.3262,7126600
2023-12-04,33.8450,33.9400,33.2450,33.8900,33.6656,8523400
2023-12-05,33.5500,34.2700,33.5200,34.0550,33.8295,7302000
2023-12-06,34.5800,34.6000,33.5950,33.6600,33.4371,5998600
2023-12-07,34.1650,34.7250,33.9750,34.6050,34.3759,5838800
2023-12-08,34.2550,34.9650,34.2350,34.8750,34.6441,8000800
2023-12-11,34.7950,35.5200,34.7700,35.4750,35.2401,5527600
2023-12-12,35.4750,36.0500,35.2700,36.0400,35.8014,5436000
2023-12-13,36.1950,37.0500,36.0600,36.9400,36.6954,7928800
2023-12-14,37.1500,37.3900,36.3000,36.8600,36.6159,8718600
2023-12-15,37.0050,37.4250,36.8850,37.1300,36.8842,8727400
2023-12-18,37.2750,37.8350,37.2250,37.6700,37.4206,6906800
2023-12-19,37.7400,38.0700,37.7150,38.0400,37.7881,5965200
2023-12-20,37.8600,38.2400,36.8400,36.8550,36.6486,8167600
2023-12-21,37.5750,37.7650,37.1000,37.7100,37.4988,6424600
2023-12-22,37.9200,38.1050,37.4600,37.8150,37.6032,7050000
2023-12-26,37.9600,38.3900,37.9500,38.2550,38.0407,3625600
2023-12-27,38.3100,38.4650,38.1500,38.4000,38.1849,4740400
2023-12-28,38.6100,38.6450,38.2800,38.3300,38.1153,3925600
2023-12-29,38.3350,38.4050,37.6500,38.0000,37.7871,7528400
2024-01-02,37.3200,37.3650,36.2850,36.7200,36.5143,9588000
2024-01-03,36.2250,36.4150,35.8550,35.9350,35.7337,9925800
2024-01-04,35.5700,36.1350,35.5000,35.5400,35.3409,6966000
2024-01-05,35.5650,36.1100,35.3700,35.6300,35.4304,7603600
2024-01-08,35.8400,37.1350,35.8150,37.0900,36.8822,7127000
2024-01-09,36.5200,37.4000,36.4850,37.2350,37.0264,5750000
2024-01-10,37.2700,37.9100,37.1150,37.7200,37.5087,5419400
2024-01-11,37.9400,38.1900,36.9100,37.8400,37.6280,7780200
2024-01-12,38.0450,38.1950,37.6250,37.8900,37.6778,6328000
2024-01-16,37.6450,38.1600,37.3700,37.8750,37.6628,7434200
2024-01-17,37.2450,37.5000,36.6450,37.4300,37.2203,9561000
2024-01-18,38.0100,38.5750,37.7750,38.5000,38.2843,9237000
2024-01-19,38.8850,40.0200,38.7750,39.9950,39.7710,10636800
2024-01-22,40.4200,40.6550,39.9800,40.0950,39.8704,8290600
2024-01-23,40.2150,40.4500,39.8650,40.4150,40.1886,5471600
2024-01-24,41.1550,41.6250,40.7650,40.8450,40.6162,11427600
2024-01-25,41.3150,41.4500,40.4850,40.9250,40.6958,8001600
2024-01-26,40.5550,40.8950,40.3200,40.4250,40.1986,7150800
2024-01-29,40.5150,41.2950,40.3950,41.2650,41.0338,6252800
2024-01-30,41.0600,41.1600,40.5300,40.6900,40.4621,5167600
2024-01-31,39.8450,40.2300,39.0700,39.1000,38.8810,14639800
2024-02-01,39.4200,40.0850,39.2350,40.0300,39.8058,9338600
2024-02-02,40.3550,41.5850,40.1700,41.3700,41.1383,10507400
2024-02-05,41.3400,41.4500,40.5600,41.2200,40.9891,6399200
2024-02-06,41.4300,41.5550,40.6000,41.0700,40.8399,6142200
2024-02-07,41.5900,42.0550,41.3400,41.8950,41.6603,5831400
2024-02-08,41.9000,42.1700,41.7600,42.0300,41.7946,4085600
2024-02-09,42.2350,42.9900,42.0850,42.8400,42.6000,5793600
2024-02-12,42.8000,43.2450,42.3650,42.4900,42.2520,5187200
2024-02-13,40.9200,41.6900,40.5400,41.1550,40.9245,11005000
2024-02-14,41.6750,42.1350,41.2200,42.0600,41.8244,7728000
