Date,Close,AdjClose,RSI14
2017-01-20,46450.0000,31972.9707,70.7453
2017-01-23,46000.0000,31663.2168,66.1053
2017-01-24,45900.0000,31594.3848,65.0837
2017-01-25,44450.0000,30596.3066,52.4313
2017-01-26,46050.0000,31697.6348,61.3581
2017-01-31,46500.0000,32007.3867,63.4364
2017-02-01,46200.0000,31800.8867,61.0780
2017-02-02,46150.0000,31766.4746,60.6731
2017-02-03,46150.0000,31766.4746,60.6731
2017-02-06,47000.0000,32351.5449,65.2187
2017-02-07,47650.0000,32798.9609,68.2417
2017-02-08,47150.0000,32454.8008,63.6583
2017-02-09,47450.0000,32661.2949,65.1699
2017-02-10,48600.0000,33452.8789,70.2741
2017-02-13,48650.0000,33487.2930,70.4766
2017-02-14,48700.0000,33521.7109,70.6917
2017-02-15,48750.0000,33556.1289,70.9199
2017-02-16,48700.0000,33521.7109,70.3302
2017-02-17,49050.0000,33762.6289,72.0801
2017-02-20,47600.0000,32764.5547,57.0645
2017-02-21,48200.0000,33177.5508,60.7117
2017-02-22,47400.0000,32626.8848,54.1115
2017-02-23,48250.0000,33211.9688,59.1882
2017-02-24,47550.0000,32730.1289,53.8997
2017-02-27,46950.0000,32317.1328,49.7929
2017-02-28,47400.0000,32626.8848,52.7036
2017-03-02,47650.0000,32798.9609,54.2890
2017-03-03,46550.0000,32041.8008,46.8476
2017-03-06,45850.0000,31559.9707,42.8249
2017-03-07,46750.0000,32179.4668,48.9004
2017-03-08,46800.0000,32213.8809,49.2232
2017-03-09,47000.0000,32351.5449,50.5684
2017-03-10,46550.0000,32041.8008,47.5181
2017-03-13,47000.0000,32351.5449,50.7194
2017-03-14,48100.0000,33108.7109,57.5379
2017-03-15,47700.0000,32833.3828,54.5806
2017-03-16,49400.0000,34003.5469,63.2305
2017-03-17,49500.0000,34072.3750,63.6688
2017-03-20,48550.0000,33418.4648,56.7480
2017-03-21,48300.0000,33246.3828,55.0521
2017-03-22,47250.0000,32523.6328,48.4967
2017-03-23,48000.0000,33039.8789,52.8184
2017-03-24,48000.0000,33039.8789,52.8184
2017-03-27,47500.0000,32695.7148,49.6004
2017-03-28,47450.0000,32661.2949,49.2771
2017-03-29,47850.0000,32936.6328,51.9742
2017-03-30,47850.0000,32936.6328,51.9742
2017-03-31,47100.0000,32420.3809,46.5874
2017-04-03,47900.0000,32971.0508,52.2700
2017-04-04,48000.0000,33039.8789,52.9439
2017-04-05,47400.0000,32626.8848,48.5175
2017-04-06,47900.0000,32971.0508,52.1107
2017-04-07,47400.0000,32626.8848,48.4677
2017-04-10,45950.0000,31628.8027,39.7821
2017-04-11,45800.0000,31525.5508,39.0034
2017-04-12,45800.0000,31525.5508,39.0034
2017-04-13,46750.0000,32179.4668,46.6706
2017-04-14,46200.0000,31800.8867,43.2788
2017-04-17,46800.0000,32213.8809,47.7407
2017-04-18,46750.0000,32179.4668,47.4061
2017-04-19,46300.0000,31869.7148,44.3900
2017-04-20,46300.0000,31869.7148,44.3900
2017-04-21,48200.0000,33177.5508,57.5996
2017-04-24,48150.0000,33143.1328,57.2144
2017-04-25,49600.0000,34141.2148,64.6060
2017-04-26,50800.0000,34967.2070,69.3284
2017-04-27,51700.0000,35586.7070,72.3123
2017-04-28,51300.0000,35311.3711,69.0950
2017-05-02,52200.0000,35930.8711,72.1025
2017-05-04,52800.0000,36343.8672,73.9243
2017-05-08,54000.0000,37169.8633,77.1397
2017-05-10,53000.0000,36481.5352,69.4537
2017-05-11,54500.0000,37514.0312,73.6886
2017-05-12,53900.0000,37101.0352,69.5359
2017-05-15,53600.0000,36894.5352,67.4879
2017-05-16,56900.0000,39166.0273,75.8971
2017-05-17,56800.0000,39097.1953,75.2619
2017-05-18,56400.0000,38821.8594,72.6427
2017-05-19,57700.0000,39716.6914,75.6131
2017-05-22,57900.0000,39854.3594,76.0440
2017-05-23,58500.0000,40267.3477,77.3378
2017-05-24,58800.0000,40473.8555,77.9783
2017-05-25,60100.0000,41368.6836,80.5441
2017-05-26,61100.0000,42057.0117,82.2567
2017-05-29,60600.0000,41712.8516,78.5344
2017-05-30,60600.0000,41712.8516,78.5344
2017-05-31,61200.0000,42125.8477,79.8062
2017-06-01,60800.0000,41850.5156,76.5500
2017-06-02,62900.0000,43296.0078,80.9455
2017-06-05,62600.0000,43089.5117,78.6767
2017-06-07,62800.0000,43227.1797,79.0974
2017-06-08,63300.0000,43571.3398,80.1515
2017-06-09,67000.0000,46118.1680,85.8417
2017-06-12,65900.0000,45361.0000,78.6250
2017-06-13,68000.0000,46806.4961,81.7751
2017-06-14,66900.0000,46049.3281,75.4987
2017-06-15,66900.0000,46049.3281,75.4987
2017-06-16,66900.0000,46049.3281,75.4987
2017-06-19,68400.0000,47081.8320,78.3312
2017-06-20,67000.0000,46118.1680,70.1767
2017-06-21,67200.0000,46255.8281,70.6468
2017-06-22,67400.0000,46393.5039,71.1368
2017-06-23,67500.0000,46462.3320,71.3939
2017-06-26,67400.0000,46393.5039,70.7155
2017-06-27,66800.0000,45980.4961,66.6247
2017-06-28,69200.0000,47632.4922,73.2825
2017-06-29,70200.0000,48320.8242,75.4775
2017-06-30,70100.0000,48251.9883,74.8155
2017-07-03,70300.0000,48389.6602,75.2825
2017-07-04,70400.0000,48458.4883,75.5267
2017-07-05,71100.0000,48940.3203,77.2238
2017-07-06,69700.0000,47976.6602,67.1889
2017-07-07,70100.0000,48251.9883,68.4503
2017-07-10,68600.0000,47219.4961,59.2508
2017-07-11,70800.0000,48733.8281,66.3863
2017-07-12,70900.0000,48802.6602,66.6720
2017-07-13,70700.0000,48664.9922,65.4735
2017-07-14,72200.0000,49697.4883,69.8509
2017-07-17,72300.0000,49766.3203,70.1228
2017-07-18,71800.0000,49422.1484,66.8746
2017-07-19,71400.0000,49146.8203,64.3083
2017-07-20,72200.0000,49697.4883,67.0332
2017-07-21,73600.0000,50661.1523,71.1799
2017-07-24,74100.0000,51005.3125,72.5098
2017-07-25,74300.0000,51142.9805,73.0456
2017-07-26,73700.0000,50729.9883,68.7184
2017-07-27,73300.0000,50454.6562,65.9150
2017-07-28,68800.0000,47357.1641,44.1121
2017-07-31,71200.0000,49009.1523,53.0346
2017-08-01,72800.0000,50110.4805,57.8643
2017-08-02,72000.0000,49559.8164,54.8283
2017-08-03,68100.0000,46875.3242,42.9873
2017-08-04,69200.0000,47632.4922,46.4971
2017-08-07,68800.0000,47357.1641,45.4025
2017-08-08,69400.0000,47770.1562,47.4026
2017-08-09,68500.0000,47150.6680,44.7542
2017-08-10,66900.0000,46049.3281,40.4296
2017-08-11,66100.0000,45498.6641,38.4300
2017-08-14,67000.0000,46118.1680,41.9108
2017-08-16,66800.0000,45980.4961,41.3513
2017-08-17,67500.0000,46462.3320,44.1608
2017-08-18,67700.0000,46600.0000,44.9719
2017-08-21,67300.0000,46324.6680,43.6076
2017-08-22,68500.0000,47150.6680,48.6414
2017-08-23,67500.0000,46462.3320,45.0338
2017-08-24,67000.0000,46118.1680,43.3044
2017-08-25,67900.0000,46737.6602,47.2324
2017-08-28,66900.0000,46049.3281,43.6165
2017-08-29,65100.0000,44810.3398,37.9802
2017-08-30,65700.0000,45223.3320,40.7296
2017-08-31,65700.0000,45223.3320,40.7296
2017-09-01,64200.0000,44190.8398,36.0907
2017-09-04,64200.0000,44190.8398,36.0907
2017-09-05,61500.0000,42332.3438,29.1579
2017-09-06,60300.0000,41506.3516,26.7028
2017-09-07,62000.0000,42676.5117,35.0467
2017-09-08,61600.0000,42401.1836,34.0641
2017-09-11,62600.0000,43089.5117,38.6918
2017-09-12,63000.0000,43364.8438,40.4910
2017-09-13,62300.0000,42883.0117,38.3690
2017-09-14,63600.0000,43777.8398,44.2160
2017-09-15,64800.0000,44603.8477,49.0237
2017-09-18,67300.0000,46324.6680,57.2834
2017-09-19,67100.0000,46187.0000,56.4947
2017-09-20,66700.0000,45911.6680,54.8677
2017-09-21,65000.0000,44741.5078,48.4779
2017-09-25,62800.0000,43227.1797,41.7084
2017-09-26,62800.0000,43227.1797,41.7084
2017-09-27,61700.0000,42470.0117,38.5841
2017-09-28,61000.0000,41988.1797,36.7000
2017-09-29,61200.0000,42125.8477,37.6370
2017-10-10,62100.0000,42745.3438,41.8111
2017-10-11,61300.0000,42194.6836,39.2935
2017-10-12,66200.0000,45567.5000,56.5506
2017-10-13,66100.0000,45498.6641,56.1995
2017-10-16,66800.0000,45980.4961,58.1580
2017-10-17,66900.0000,46049.3281,58.4438
2017-10-18,66100.0000,45498.6641,55.1951
2017-10-19,65800.0000,45292.1641,53.9832
2017-10-20,65400.0000,45016.8359,52.3333
2017-10-23,64800.0000,44603.8477,49.8712
2017-10-24,64100.0000,44122.0078,47.0877
2017-10-25,65300.0000,44948.0078,52.0304
2017-10-26,63000.0000,43364.8438,43.6198
2017-10-27,63000.0000,43364.8438,43.6198
2017-10-30,62500.0000,43020.6836,41.9118
2017-10-31,63300.0000,43571.3398,45.5834
2017-11-01,65000.0000,44741.5078,52.4602
2017-11-02,65100.0000,44810.3398,52.8377
2017-11-03,65100.0000,44810.3398,52.8377
2017-11-06,64200.0000,44190.8398,48.7929
2017-11-07,64500.0000,44397.3438,50.1625
2017-11-08,63700.0000,43846.6719,46.5845
2017-11-09,64000.0000,44053.1680,48.0800
2017-11-10,63000.0000,43364.8438,43.6890
2017-11-13,65100.0000,44810.3398,53.3287
2017-11-14,67800.0000,46668.8281,62.2713
2017-11-15,70000.0000,48183.1562,67.7018
2017-11-16,68400.0000,47081.8320,60.8429
2017-11-17,68500.0000,47150.6680,61.1081
2017-11-20,66800.0000,45980.4961,54.3668
2017-11-21,67100.0000,46187.0000,55.3039
2017-11-22,69200.0000,47632.4922,61.2953
2017-11-23,69800.0000,48045.4922,62.8285
2017-11-24,70100.0000,48251.9883,63.6048
2017-11-27,70100.0000,48251.9883,63.6048
2017-11-28,68800.0000,47357.1641,57.5632
2017-11-29,68300.0000,47013.0000,55.3842
2017-11-30,68200.0000,46944.1641,54.9363
2017-12-01,67100.0000,46187.0000,50.1334
2017-12-04,67400.0000,46393.5039,51.3818
2017-12-05,69800.0000,48045.4922,60.0076
2017-12-06,69000.0000,47494.8281,56.4146
2017-12-07,68500.0000,47150.6680,54.2292
2017-12-08,68800.0000,47357.1641,55.3469
2017-12-11,68800.0000,47357.1641,55.3469
2017-12-12,67600.0000,46531.1680,49.7148
2017-12-13,69000.0000,47494.8281,55.4151
2017-12-14,67500.0000,46462.3320,49.0052
2017-12-15,68600.0000,47219.4961,53.2736
2017-12-18,67700.0000,46600.0000,49.6145
2017-12-19,69000.0000,47494.8281,54.4783
2017-12-21,67000.0000,46118.1680,46.9667
2017-12-22,67400.0000,46393.5039,48.4963
2017-12-26,69000.0000,47494.8281,54.1879
2017-12-27,67700.0000,47706.2305,55.2110
2017-12-28,69000.0000,48622.3008,59.4386
2018-01-02,69000.0000,48622.3008,59.4386
2018-01-03,68600.0000,48340.4336,57.5018
2018-01-04,69200.0000,48763.2344,59.6269
2018-01-05,72500.0000,51088.6484,68.8523
2018-01-08,79000.0000,55669.0195,79.0209
2018-01-09,76700.0000,54048.2695,70.2780
2018-01-10,76300.0000,53766.3984,68.8513
2018-01-11,76700.0000,54048.2695,69.5177
2018-01-12,82900.0000,58417.2188,77.5392
2018-01-15,84100.0000,59262.8281,78.7071
2018-01-16,80800.0000,56937.4141,68.2040
2018-01-17,79900.0000,56303.2070,65.6316
2018-01-18,81900.0000,57712.5586,68.4769
2018-01-19,83100.0000,58558.1680,70.0776
2018-01-22,82800.0000,58346.7656,69.1325
2018-01-23,88500.0000,62363.3867,75.8082
2018-01-24,87100.0000,61376.8398,71.7062
2018-01-25,87800.0000,61870.1133,72.5073
2018-01-26,88600.0000,62433.8555,73.4330
2018-01-29,91300.0000,64336.4570,76.3298
2018-01-30,90000.0000,63420.3945,72.2452
2018-01-31,87400.0000,61588.2500,64.7789
2018-02-01,87000.0000,61306.3828,63.6884
2018-02-02,84700.0000,59685.6445,57.6761
2018-02-05,81900.0000,57712.5586,51.3239
2018-02-06,80800.0000,56937.4141,49.0389
2018-02-07,79700.0000,56162.2812,46.7953
2018-02-08,80900.0000,57007.8906,49.5093
2018-02-09,80400.0000,56655.5547,48.4014
2018-02-12,83600.0000,58910.4922,55.2959
2018-02-13,80000.0000,56373.6875,47.5916
2018-02-14,79900.0000,56303.2070,47.3941
2018-02-19,81600.0000,57501.1562,51.1092
2018-02-20,79300.0000,55880.4219,46.3409
2018-02-21,80200.0000,56514.6172,48.3707
2018-02-22,79900.0000,56303.2070,47.7226
2018-02-23,81800.0000,57642.0859,52.0997
2018-02-26,83300.0000,58699.1016,55.2829
2018-02-27,82900.0000,58417.2188,54.2476
2018-02-28,78500.0000,55316.6680,44.3982
2018-03-02,80000.0000,56373.6875,47.8729
2018-03-05,78000.0000,54964.3398,43.9309
2018-03-06,79500.0000,56021.3438,47.4274
2018-03-07,78000.0000,54964.3398,44.4427
2018-03-08,77100.0000,54330.1406,42.7061
2018-03-09,82700.0000,58276.2969,54.5947
2018-03-12,86200.0000,60742.6367,60.1591
2018-03-13,86400.0000,60883.5781,60.4573
2018-03-14,85400.0000,60178.9023,58.1150
2018-03-15,84800.0000,59756.1094,56.6958
2018-03-16,84500.0000,59544.7031,55.9599
2018-03-19,83500.0000,58840.0234,53.4685
2018-03-20,84000.0000,59192.3672,54.5579
2018-03-21,83500.0000,58840.0234,53.2162
2018-03-22,85000.0000,59897.0469,56.6596
2018-03-23,81900.0000,57712.5586,48.6845
2018-03-26,82200.0000,57923.9531,49.4263
2018-03-27,82900.0000,58417.2188,51.1992
2018-03-28,81500.0000,57430.6875,47.6049
2018-03-29,82600.0000,58205.8320,50.5428
2018-03-30,82700.0000,58276.2969,50.8128
2018-04-02,81000.0000,57078.3555,46.1955
2018-04-03,78500.0000,55316.6680,40.3838
2018-04-04,78000.0000,54964.3398,39.3185
2018-04-05,79100.0000,55739.4805,42.8882
2018-04-06,79700.0000,56162.2812,44.7958
2018-04-09,79600.0000,56091.8203,44.5289
2018-04-10,80700.0000,56866.9453,48.1867
2018-04-11,80100.0000,56444.1484,46.3898
2018-04-12,80000.0000,56373.6875,46.0814
2018-04-13,84200.0000,59333.3008,58.5472
2018-04-16,84800.0000,59756.1094,59.9710
2018-04-17,84200.0000,59333.3008,57.8318
2018-04-18,84800.0000,59756.1094,59.3917
2018-04-19,84300.0000,59403.7617,57.4833
2018-04-20,82600.0000,58205.8320,51.4323
2018-04-23,83100.0000,58558.1680,52.9994
2018-04-24,87200.0000,61447.3125,63.4219
2018-04-25,86600.0000,61024.5156,61.2803
2018-04-26,87200.0000,61447.3125,62.6389
2018-04-27,90200.0000,63561.3281,68.5762
2018-04-30,91100.0000,64195.5273,70.1108
2018-05-02,89700.0000,63208.9961,64.8089
2018-05-03,88000.0000,62011.0547,58.9766
2018-05-04,88900.0000,62645.2578,60.9787
2018-05-08,88100.0000,62081.5234,58.2571
2018-05-09,87300.0000,61517.7852,55.5853
2018-05-10,91400.0000,64406.9336,64.5567
2018-05-11,94300.0000,66450.4844,69.2829
2018-05-14,96000.0000,67648.4141,71.6679
2018-05-15,95300.0000,67155.1406,69.2825
2018-05-16,95100.0000,67014.2109,68.5801
2018-05-17,93700.0000,66027.6797,63.7112
2018-05-18,94800.0000,66802.8203,65.7677
2018-05-21,94400.0000,66520.9531,64.3399
2018-05-23,93800.0000,66098.1406,62.1598
2018-05-24,94100.0000,66309.5547,62.8379
2018-05-25,94100.0000,66309.5547,62.8379
2018-05-28,98100.0000,69128.2344,70.9004
2018-05-29,98100.0000,69128.2344,70.9004
2018-05-30,94300.0000,66450.4844,57.2222
2018-05-31,93900.0000,66168.6094,55.9975
2018-06-01,94500.0000,66591.4141,57.4679
2018-06-04,93300.0000,65745.8047,53.6094
2018-06-05,94900.0000,66873.2734,57.6886
2018-06-07,96600.0000,68071.2266,61.5566
2018-06-08,94200.0000,66380.0078,54.0451
2018-06-11,95300.0000,67155.1406,56.6557
2018-06-12,94600.0000,66661.8828,54.5327
2018-06-14,90000.0000,63420.3945,43.1022
2018-06-15,89500.0000,63068.0547,42.0700
2018-06-18,85700.0000,60390.3086,35.1753
2018-06-19,85100.0000,59967.5117,34.2217
2018-06-20,86400.0000,60883.5781,38.1353
2018-06-21,84600.0000,59615.1680,35.0277
2018-06-22,83600.0000,58910.4922,33.3994
2018-06-25,83400.0000,58769.5703,33.0683
2018-06-26,84400.0000,59474.2383,36.4600
2018-06-27,83200.0000,58628.6289,34.2191
2018-06-28,83300.0000,58699.1016,34.5800
2018-06-29,84100.0000,59262.8281,37.5321
2018-07-02,80800.0000,56937.4141,31.2645
2018-07-03,81100.0000,57148.8242,32.3703
2018-07-04,79900.0000,56303.2070,30.2725
2018-07-05,79300.0000,55880.4219,29.2519
2018-07-06,82100.0000,57853.4883,39.5031
2018-07-09,79700.0000,56162.2812,34.8428
2018-07-10,79900.0000,56303.2070,35.5254
2018-07-11,77200.0000,54400.6016,30.8297
2018-07-12,76800.0000,54118.7383,30.1930
2018-07-13,78500.0000,55316.6680,36.2217
2018-07-16,75200.0000,52991.2578,30.6823
2018-07-17,74100.0000,52216.1211,29.0855
2018-07-18,74200.0000,52286.5859,29.4450
2018-07-19,72900.0000,51370.5195,27.4938
2018-07-20,71400.0000,50313.5117,25.4022
2018-07-23,69200.0000,48763.2344,22.6772
2018-07-24,69000.0000,48622.3008,22.4415
2018-07-25,70000.0000,49326.9688,26.5518
2018-07-26,72200.0000,50877.2500,34.7454
2018-07-27,71900.0000,50665.8516,34.1853
2018-07-30,71300.0000,50243.0469,33.0384
2018-07-31,71400.0000,50313.5117,33.4392
2018-08-01,71700.0000,50524.9102,34.7020
2018-08-02,68700.0000,48410.9062,28.8147
2018-08-03,69700.0000,49115.5703,32.9011
2018-08-06,69900.0000,49256.5039,33.7206
2018-08-07,70000.0000,49326.9688,34.1536
2018-08-08,68500.0000,48269.9727,30.8932
2018-08-09,67400.0000,47494.8320,28.7273
2018-08-10,65900.0000,46437.8203,26.0458
2018-08-13,63700.0000,44887.5430,22.6991
2018-08-14,65000.0000,45803.6211,28.5421
2018-08-16,65100.0000,45874.0859,28.9867
2018-08-17,65300.0000,46015.0234,29.9259
2018-08-20,65300.0000,46015.0234,29.9259
2018-08-21,68400.0000,48199.5000,43.3856
2018-08-22,67200.0000,47353.8906,40.1692
2018-08-23,68500.0000,48269.9727,44.9322
2018-08-24,68200.0000,48058.5664,44.0604
2018-08-27,71500.0000,50383.9766,54.5139
2018-08-28,72000.0000,50736.3125,55.8598
2018-08-29,72500.0000,51088.6484,57.2229
2018-08-30,71400.0000,50313.5117,53.3216
2018-08-31,71300.0000,50243.0469,52.9681
2018-09-03,71200.0000,50172.5742,52.5925
2018-09-04,70800.0000,49890.7148,51.0339
2018-09-05,69000.0000,48622.3008,44.6249
2018-09-06,67500.0000,47565.2969,40.1050
2018-09-07,68200.0000,48058.5664,43.0062
2018-09-10,69000.0000,48622.3008,46.2127
2018-09-11,69600.0000,49045.1055,48.5507
2018-09-12,69500.0000,48974.6367,48.1748
2018-09-13,68500.0000,48269.9727,44.4677
2018-09-14,71400.0000,50313.5117,55.2278
2018-09-17,69800.0000,49186.0391,49.5260
2018-09-18,70000.0000,49326.9688,50.2178
2018-09-19,72100.0000,50806.7773,56.8985
2018-09-20,74200.0000,52286.5859,62.3410
2018-09-21,74700.0000,52638.9336,63.5221
2018-09-27,75200.0000,52991.2578,64.7139
2018-09-28,76100.0000,53625.4648,66.8155
2018-10-01,75600.0000,53273.1367,64.5166
2018-10-02,72500.0000,51088.6484,52.4636
2018-10-04,70200.0000,49467.9062,45.6495
2018-10-05,70300.0000,49538.3750,45.9780
2018-10-08,69700.0000,49115.5703,44.2497
2018-10-10,65600.0000,46226.4258,34.6616
2018-10-11,62100.0000,43760.0703,28.9039
2018-10-12,63400.0000,44676.1445,33.3335
2018-10-15,61900.0000,43619.1367,30.9383
2018-10-16,61500.0000,43337.2656,30.3127
2018-10-17,63200.0000,44535.2070,36.2153
2018-10-18,63000.0000,44394.2773,35.8308
2018-10-19,63000.0000,44394.2773,35.8308
2018-10-22,63800.0000,44958.0117,38.8431
2018-10-23,60700.0000,42773.5312,32.4803
2018-10-24,62200.0000,43830.5391,37.7904
2018-10-25,62000.0000,43689.6055,37.3684
2018-10-26,61300.0000,43196.3398,35.8592
2018-10-29,60700.0000,42773.5312,34.5703
2018-10-30,60400.0000,42562.1289,33.9139
2018-10-31,59300.0000,41787.0000,31.5487
2018-11-01,61500.0000,43337.2656,40.4882
2018-11-02,66200.0000,46649.2227,54.2380
2018-11-05,64600.0000,45521.7500,50.0026
2018-11-06,65000.0000,45803.6211,51.0322
2018-11-07,64800.0000,45662.6914,50.4726
2018-11-08,66400.0000,46790.1562,54.7478
2018-11-09,64700.0000,45592.2148,49.8264
2018-11-12,65400.0000,46085.4844,51.7497
2018-11-13,66100.0000,46578.7500,53.6626
2018-11-14,65000.0000,45803.6211,50.2886
2018-11-15,66100.0000,46578.7500,53.4411
2018-11-16,67500.0000,47565.2969,57.1645
2018-11-19,68700.0000,48410.9062,60.1092
2018-11-20,66800.0000,47072.0234,53.8026
2018-11-21,65700.0000,46296.8828,50.4992
2018-11-22,65400.0000,46085.4844,49.6046
2018-11-23,64400.0000,45380.8125,46.6390
2018-11-26,66000.0000,46508.2891,51.6226
2018-11-27,66700.0000,47001.5586,53.6617
2018-11-28,67200.0000,47353.8906,55.1168
2018-11-29,68700.0000,48410.9062,59.2512
2018-11-30,67700.0000,47706.2305,55.5758
2018-12-03,69900.0000,49256.5039,61.2680
2018-12-04,69100.0000,48692.7656,58.3406
2018-12-05,67800.0000,47776.6953,53.8388
2018-12-06,65000.0000,45803.6211,45.6655
2018-12-07,65300.0000,46015.0234,46.6009
2018-12-10,63400.0000,44676.1445,41.7041
2018-12-11,63500.0000,44746.6094,42.0493
2018-12-12,65000.0000,45803.6211,47.1079
2018-12-13,64700.0000,45592.2148,46.2385
2018-12-14,64000.0000,45098.9414,44.1894
2018-12-17,64000.0000,45098.9414,44.1894
2018-12-18,63000.0000,44394.2773,41.1667
2018-12-19,63200.0000,44535.2070,42.0209
2018-12-20,61300.0000,43196.3398,36.5864
2018-12-21,60800.0000,42844.0000,35.2928
2018-12-24,60200.0000,42421.1992,33.7507
2018-12-26,58700.0000,41364.1875,30.1982
2018-12-27,59400.0000,43181.5977,41.5835
2018-12-28,59500.0000,43254.2930,41.9911
2019-01-02,56900.0000,41364.1914,35.1284
2019-01-03,56800.0000,41291.4961,34.8922
2019-01-04,57000.0000,41436.8906,35.8216
2019-01-07,60400.0000,43908.5586,49.1194
2019-01-08,59300.0000,43108.9062,45.8121
2019-01-09,60800.0000,44199.3477,50.6880
2019-01-10,59100.0000,42963.5117,45.6722
2019-01-11,59500.0000,43254.2930,47.0011
2019-01-14,58300.0000,42381.9375,43.5587
2019-01-15,62300.0000,45289.7930,55.3087
2019-01-16,63600.0000,46234.8398,58.3439
2019-01-17,63500.0000,46162.1445,58.0175
2019-01-18,64100.0000,46598.3242,59.4822
2019-01-21,63500.0000,46162.1445,57.3282
2019-01-22,62400.0000,45362.4844,53.5030
2019-01-23,62100.0000,45144.3984,52.4747
2019-01-24,64900.0000,47179.8945,60.1696
2019-01-25,64900.0000,47179.8945,60.1696
2019-01-28,63200.0000,45944.0547,54.0118
2019-01-29,63300.0000,46016.7500,54.3080
2019-01-30,64000.0000,46525.6211,56.4240
2019-01-31,64300.0000,46743.7109,57.3359
2019-02-01,64200.0000,46671.0156,56.9084
2019-02-07,65800.0000,47834.1562,61.8142
2019-02-08,61900.0000,44999.0039,47.5916
2019-02-11,61700.0000,44853.6133,46.9944
2019-02-12,62300.0000,45289.7930,49.0595
2019-02-13,62200.0000,45217.0938,48.7188
2019-02-14,62600.0000,45507.8789,50.2082
2019-02-15,60800.0000,44199.3477,44.0133
2019-02-18,62000.0000,45071.7031,48.5692
2019-02-19,61900.0000,44999.0039,48.2171
2019-02-20,63500.0000,46162.1445,53.9676
2019-02-21,62900.0000,45725.9648,51.6512
2019-02-22,62300.0000,45289.7930,49.3692
2019-02-25,63600.0000,46234.8398,54.1009
2019-02-26,64700.0000,47034.5000,57.7030
2019-02-27,65100.0000,47325.2852,58.9641
2019-02-28,64500.0000,46889.1094,56.2546
2019-03-04,63100.0000,45871.3633,50.4314
2019-03-05,62000.0000,45071.7031,46.3699
2019-03-06,62600.0000,45507.8789,48.7924
2019-03-07,61700.0000,44853.6133,45.4742
2019-03-08,61200.0000,44490.1289,43.6963
2019-03-11,60600.0000,44053.9531,41.5948
2019-03-12,60700.0000,44126.6445,42.0946
2019-03-13,61000.0000,44344.7383,43.6527
2019-03-14,62100.0000,45144.3984,49.0644
2019-03-15,64800.0000,47107.2031,59.3775
2019-03-18,66400.0000,48270.3398,64.0258
2019-03-19,65700.0000,47761.4609,60.7505
2019-03-20,65800.0000,47834.1562,61.0570
2019-03-21,65500.0000,47616.0742,59.5546
2019-03-22,64700.0000,47034.5000,55.6239
2019-03-25,62600.0000,45507.8789,46.8774
2019-03-26,62500.0000,45435.1836,46.5024
2019-03-27,62100.0000,45144.3984,44.9534
2019-03-28,60700.0000,44126.6445,39.9389
2019-03-29,62100.0000,45144.3984,46.3802
2019-04-01,63700.0000,46307.5352,52.6325
2019-04-02,64200.0000,46671.0156,54.4211
2019-04-03,67400.0000,48997.3047,63.8336
2019-04-04,68000.0000,49433.4766,65.2813
2019-04-05,69800.0000,50742.0117,69.2572
2019-04-08,70700.0000,51396.2812,71.0428
2019-04-09,70100.0000,50960.0977,68.1989
2019-04-10,71200.0000,51759.7578,70.5282
2019-04-11,72200.0000,52486.7227,72.5002
2019-04-12,72100.0000,52414.0234,71.9815
2019-04-15,72300.0000,52559.4219,72.4067
2019-04-16,71400.0000,51905.1523,67.4465
2019-04-17,72400.0000,52632.1133,69.9128
2019-04-18,70400.0000,51178.1914,60.1051
2019-04-19,70800.0000,51468.9766,61.2752
2019-04-22,71300.0000,51832.4570,62.7460
2019-04-23,70200.0000,51032.7969,57.5658
2019-04-24,69200.0000,50305.8320,53.2609
2019-04-25,69100.0000,50233.1328,52.8354
2019-04-26,68800.0000,50015.0508,51.5060
2019-04-29,69800.0000,50742.0117,55.5233
2019-04-30,68400.0000,49724.2656,49.3585
2019-05-02,68700.0000,49942.3555,50.6237
2019-05-03,67400.0000,48997.3047,45.3380
2019-05-07,66500.0000,48343.0352,42.0635
2019-05-08,67200.0000,48851.9023,45.3684
2019-05-09,65100.0000,47325.2852,38.3084
2019-05-10,66200.0000,48124.9414,43.2868
2019-05-13,65600.0000,47688.7734,41.3278
2019-05-14,66300.0000,48197.6406,44.4845
2019-05-15,69500.0000,50523.9219,56.1101
2019-05-16,70000.0000,50887.3984,57.6040
2019-05-17,71200.0000,51759.7578,61.0322
2019-05-20,71000.0000,51614.3633,60.1591
2019-05-21,71000.0000,51614.3633,60.1591
2019-05-22,70800.0000,51468.9766,59.1773
2019-05-23,70200.0000,51032.7969,56.2132
2019-05-24,70900.0000,51541.6719,58.8056
2019-05-27,71200.0000,51759.7578,59.9013
2019-05-28,71200.0000,51759.7578,59.9013
2019-05-29,71000.0000,51614.3633,58.6942
2019-05-30,72300.0000,52559.4219,63.8004
2019-05-31,72400.0000,52632.1133,64.1673
2019-06-03,73300.0000,53286.3867,67.3730
2019-06-04,74100.0000,53867.9531,69.9466
2019-06-05,74200.0000,53940.6406,70.2623
2019-06-07,74500.0000,54158.7344,71.2387
2019-06-10,74600.0000,54231.4297,71.5737
2019-06-11,74800.0000,54376.8203,72.2694
2019-06-12,74700.0000,54304.1328,71.3295
2019-06-13,75900.0000,55176.4844,75.4553
2019-06-14,75000.0000,54522.2227,67.5984
