Date,Open,High,Low,Close,AdjClose,Volume
2003-01-23,14500.0000,14500.0000,14200.0000,14500.0000,7343.1948,278900
2003-01-24,14500.0000,15700.0000,12350.0000,12350.0000,6254.3755,1546500
2003-01-27,11300.0000,11650.0000,10500.0000,10500.0000,5317.4863,136200
2003-01-28,9780.0000,10400.0000,9550.0000,9700.0000,4912.3442,238700
2003-01-29,9720.0000,9890.0000,8600.0000,8610.0000,4360.3374,138600
2003-01-30,8670.0000,8970.0000,8410.0000,8700.0000,4405.9170,120100
2003-01-31,8700.0000,8700.0000,8700.0000,8700.0000,4405.9170,0
2003-02-03,8700.0000,8700.0000,8400.0000,8520.0000,4314.7593,76200
2003-02-04,8610.0000,9180.0000,8560.0000,8800.0000,4456.5591,77200
2003-02-05,8770.0000,8840.0000,8630.0000,8650.0000,4380.5952,49300
2003-02-06,8620.0000,9090.0000,8550.0000,8570.0000,4340.0811,106500
2003-02-07,8570.0000,8900.0000,8300.0000,8390.0000,4248.9233,33600
2003-02-10,8300.0000,8350.0000,7900.0000,8050.0000,4076.7390,45500
2003-02-11,8100.0000,8250.0000,7730.0000,8000.0000,4051.4172,60100
2003-02-12,8100.0000,8120.0000,7900.0000,8100.0000,4102.0591,30600
2003-02-13,8100.0000,8400.0000,8050.0000,8400.0000,4253.9883,52600
2003-02-14,8800.0000,9660.0000,8490.0000,8550.0000,4329.9526,433800
2003-02-17,8620.0000,8710.0000,8420.0000,8610.0000,4360.3374,46700
2003-02-18,8700.0000,8700.0000,8370.0000,8410.0000,4259.0537,48200
2003-02-19,8450.0000,8540.0000,8240.0000,8330.0000,4218.5386,24900
2003-02-20,8210.0000,8540.0000,8210.0000,8210.0000,4157.7676,26500
2003-02-21,8160.0000,8280.0000,8130.0000,8150.0000,4127.3813,15200
2003-02-24,8200.0000,8380.0000,8180.0000,8250.0000,4178.0244,29800
2003-02-25,8150.0000,8250.0000,8040.0000,8040.0000,4071.6746,22300
2003-02-26,8190.0000,8190.0000,8020.0000,8040.0000,4071.6746,20600
2003-02-27,8010.0000,8010.0000,7810.0000,7870.0000,3985.5820,11900
2003-02-28,7900.0000,7900.0000,7740.0000,7790.0000,3945.0681,12100
2003-03-03,7670.0000,7780.0000,7600.0000,7720.0000,3909.6179,28200
2003-03-04,7640.0000,7700.0000,7440.0000,7450.0000,3772.8821,25000
2003-03-05,7250.0000,7250.0000,6820.0000,6910.0000,3499.4126,44600
2003-03-06,6930.0000,6950.0000,6450.0000,6490.0000,3286.7112,23300
2003-03-07,6320.0000,6550.0000,6160.0000,6350.0000,3215.8118,22000
2003-03-10,6260.0000,6260.0000,6150.0000,6200.0000,3139.8486,24500
2003-03-11,6060.0000,6150.0000,5950.0000,5950.0000,3013.2419,24200
2003-03-12,5900.0000,6430.0000,5900.0000,6340.0000,3210.7478,18200
2003-03-13,6300.0000,6320.0000,6100.0000,6220.0000,3149.9775,13200
2003-03-14,6500.0000,6790.0000,6320.0000,6430.0000,3256.3269,19300
2003-03-17,6310.0000,6450.0000,6050.0000,6100.0000,3089.2058,8100
2003-03-18,6330.0000,6340.0000,6050.0000,6280.0000,3180.3628,16300
2003-03-19,6370.0000,6750.0000,6370.0000,6500.0000,3291.7761,24100
2003-03-20,6680.0000,6770.0000,6550.0000,6710.0000,3398.1267,19300
2003-03-21,6800.0000,7100.0000,6560.0000,7000.0000,3544.9905,27700
2003-03-24,7120.0000,7390.0000,6850.0000,7100.0000,3595.6338,19200
2003-03-25,6730.0000,6800.0000,6680.0000,6700.0000,3393.0618,13300
2003-03-26,6760.0000,6950.0000,6750.0000,6800.0000,3443.7043,9900
2003-03-27,6730.0000,6900.0000,6700.0000,6790.0000,3438.6404,4200
2003-03-28,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,4200
2003-03-31,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-01,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-02,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-03,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-04,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-07,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-08,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-09,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-10,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-11,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-14,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-15,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-16,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-17,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-18,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-21,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-22,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-23,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-24,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-25,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-28,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-29,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-04-30,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-01,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-02,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-05,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-06,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-07,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-08,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-09,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-12,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-13,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-14,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-15,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-16,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-19,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-20,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-21,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-22,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-23,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-26,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-27,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-28,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-29,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-05-30,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-02,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-03,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-04,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-05,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-06,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-09,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-10,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-11,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-12,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-13,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-16,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-17,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-18,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-19,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-20,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-23,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-24,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-25,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-26,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-27,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-06-30,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-01,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-02,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-03,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-04,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-07,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-08,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-09,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-10,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
2003-07-11,6730.0000,6730.0000,6730.0000,6730.0000,3408.2546,0
