Date,Open,High,Low,Close,AdjClose,Volume
2021-11-17,28.0000,28.2500,21.4600,24.4500,24.4500,5815300
2021-11-18,24.3100,25.0600,21.6800,23.4000,23.4000,1145900
2021-11-19,23.7700,25.1300,23.0500,24.8000,24.8000,986400
2021-11-22,25.0000,25.2100,22.0850,22.6400,22.6400,1123600
2021-11-23,22.5000,24.0000,20.8800,21.0000,21.0000,474900
2021-11-24,21.0000,21.0500,18.8300,20.0700,20.0700,442200
2021-11-26,19.4500,20.9200,18.8300,18.9900,18.9900,216600
2021-11-29,19.2000,19.9160,18.9130,19.0600,19.0600,295300
2021-11-30,19.1600,19.3080,17.1300,18.1500,18.1500,640600
2021-12-01,17.8500,19.3000,17.8500,18.4700,18.4700,338600
2021-12-02,18.2400,19.0000,16.9380,17.2600,17.2600,179300
2021-12-03,17.1300,17.5000,15.0600,15.4300,15.4300,459700
2021-12-06,15.2000,16.0400,14.2800,15.3600,15.3600,376400
2021-12-07,15.8200,16.7300,15.6700,16.1800,16.1800,373300
2021-12-08,16.6900,16.8700,14.8200,15.5200,15.5200,305500
2021-12-09,15.6100,16.0000,13.9000,14.8600,14.8600,391700
2021-12-10,14.7500,15.2000,13.1200,14.4000,14.4000,600900
2021-12-13,14.5200,14.5200,13.5000,13.5200,13.5200,605300
2021-12-14,13.5000,13.5400,12.5000,12.9900,12.9900,338700
2021-12-15,12.6000,13.8500,12.6000,13.7800,13.7800,333600
2021-12-16,13.9400,14.1900,13.2600,14.0200,14.0200,184000
2021-12-17,13.7800,17.7000,12.6100,17.7000,17.7000,1360400
2021-12-20,16.0000,17.8500,15.5000,17.3100,17.3100,555000
2021-12-21,17.2000,18.1000,16.7800,17.9700,17.9700,276800
2021-12-22,18.0000,18.5000,16.7500,16.9600,16.9600,175600
2021-12-23,16.7500,17.3300,16.1100,17.1600,17.1600,243800
2021-12-27,17.2000,17.5100,15.5500,15.8400,15.8400,149500
2021-12-28,15.8400,17.0900,15.6900,16.7900,16.7900,226900
2021-12-29,16.9300,17.1300,16.1000,16.6700,16.6700,226500
2021-12-30,16.7500,17.3700,16.6800,16.8700,16.8700,198400
2021-12-31,17.0000,17.3400,16.0800,16.1700,16.1700,167100
2022-01-03,16.2500,16.5100,15.1600,15.2300,15.2300,156900
2022-01-04,15.2300,15.3500,13.4400,13.4600,13.4600,161100
2022-01-05,13.9000,13.9000,12.9900,12.9900,12.9900,149700
2022-01-06,13.0000,13.4600,12.0000,12.5100,12.5100,165500
2022-01-07,12.5700,12.8700,11.7250,11.9900,11.9900,217600
2022-01-10,11.9800,12.1800,11.0400,11.1600,11.1600,347800
2022-01-11,11.2500,12.6500,11.1500,12.3300,12.3300,231100
2022-01-12,12.6100,12.9480,12.0000,12.4100,12.4100,108700
2022-01-13,12.5800,12.8800,12.0000,12.0700,12.0700,75200
2022-01-14,12.2800,12.4900,11.7800,12.3400,12.3400,96000
2022-01-18,12.5500,12.9370,11.0300,11.2400,11.2400,167000
2022-01-19,11.2760,11.8900,11.2400,11.5600,11.5600,76000
2022-01-20,11.7600,12.1000,11.3400,11.4000,11.4000,66900
2022-01-21,11.3300,11.6900,9.1800,9.5800,9.5800,394200
2022-01-24,9.2800,9.5400,8.5510,9.3100,9.3100,310900
2022-01-25,9.2600,9.7050,9.0550,9.5500,9.5500,175900
